Binomial,Body_mass.g.,Tail_length.mm.,Age,Sex,Reproductive_stage,Body_molt,Flight_molt,Longitude_decimal_degrees,Latitude_decimal_degrees,State,Year,Date2,BreedingSeason,BodyCond,Pred,Residuals,Site
Trichothraupis_melanops,24.5,72,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,8,OutsideBreeding,0.509,0.00333724,0.21632454,8
Trichothraupis_melanops,22.5,78,Adult,Female,Absent,Absent,Absent,-44.202778,-23.175,RJ,1996,5,OutsideBreeding,-0.581,0.233465479,-0.479451049,37
Trichothraupis_melanops,24,80.1,Adult,Female,Absent,Present,Absent,-48.810668,-27.73223,SC,2001,3,Breeding,1.177,0.07254626,0.432484723,32
Trichothraupis_melanops,26,76.8,Adult,Female,Absent,Present,Absent,-48.810668,-27.73223,SC,2001,6,OutsideBreeding,0.237,0.072546938,0.030916605,32
Trichothraupis_melanops,22,86,Adult,Male,Absent,Absent,Absent,-42.047183,-22.421778,RJ,2011,5,OutsideBreeding,-1.728,-0.135185675,-0.600797612,42
Trichothraupis_melanops,25,78.4,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2002,5,OutsideBreeding,0.1,0.147581532,-0.102644308,4
Trichothraupis_melanops,17.5,74,Adult,Female,Absent,Absent,Absent,-41.74221111,-20.49504444,ES,2013,4,OutsideBreeding,-4.073,0.038223046,-1.775988936,18
Trichothraupis_melanops,27,76.9,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2011,5,OutsideBreeding,3.329,0.110874429,1.313489671,4
Trichothraupis_melanops,19,71,Adult,Female,Absent,Absent,Absent,-44.607931,-22.452726,RJ,2010,8,OutsideBreeding,-4.212,-0.513971919,-1.283174688,43
Trichothraupis_melanops,22,75,Adult,Male,Absent,Absent,Absent,-45.982,-23.633,SP,2005,11,Breeding,-0.357,-0.060104645,-0.090188259,33
Trichothraupis_melanops,26,86.1,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2012,8,OutsideBreeding,1.52,0.028692284,0.622868094,4
Trichothraupis_melanops,24,77,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,2.285,-0.014729985,0.993097907,39
Trichothraupis_melanops,27,62,Adult,Male,Absent,Absent,Absent,-49.398056,-22.530694,SP,2017,12,Breeding,2.259,-0.018849026,0.986109764,12
Trichothraupis_melanops,20,68.9,Adult,Female,Absent,Present,Absent,-54.487792,-25.619635,PR,2013,7,OutsideBreeding,-1.425,-0.468204589,-0.138337278,5
Trichothraupis_melanops,54,73,Adult,Female,Present,Present,Absent,-47.0125,-23.963889,SP,2013,10,Breeding,24.768,7.069111039,3.513981088,44
Trichothraupis_melanops,27,79.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,11,Breeding,1.787,0.110873756,0.654748863,4
Trichothraupis_melanops,26,73.4,Adult,Female,Absent,Present,Present,-48.52396,-27.71722,SC,2001,5,OutsideBreeding,-0.779,0.25418428,-0.584755332,45
Trichothraupis_melanops,26,71.3,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2009,7,OutsideBreeding,1.432,0.229763687,0.384203143,4
Trichothraupis_melanops,27,80.5,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,11,Breeding,1.688,0.110873756,0.612456122,4
Trichothraupis_melanops,23,74,Adult,Female,Absent,Absent,Absent,-46.369417,-23.842417,SP,2015,6,OutsideBreeding,0.476,0.204872493,0.000691706,27
Trichothraupis_melanops,22.5,77,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2013,4,OutsideBreeding,-3.041,-0.172399243,-1.124496862,1
Trichothraupis_melanops,25,73,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2005,11,Breeding,2.183,-0.160324651,1.095118234,35
Trichothraupis_melanops,27,76.7,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2008,7,OutsideBreeding,1.208,0.110874422,0.407399742,4
Trichothraupis_melanops,26,73.7,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2014,6,OutsideBreeding,2.929,0.028692244,1.224792094,4
Trichothraupis_melanops,24,75,Adult,Female,Absent,Present,Absent,-49.405145,-28.599546,SC,2013,4,OutsideBreeding,-2.139,-0.053509994,-0.858052248,1
Trichothraupis_melanops,24,75.5,Adult,Male,Absent,Absent,Present,-48.541493,-25.587558,PR,2008,7,OutsideBreeding,-1.701,0.149062051,-0.873510954,4
Trichothraupis_melanops,25,78.4,Adult,Male,Absent,Absent,Present,-48.52396,-27.71722,SC,2001,11,Breeding,1.669,0.217476527,0.497736562,45
Trichothraupis_melanops,24,72.3,Adult,Male,Absent,Absent,Present,-48.541493,-25.587558,PR,2006,8,OutsideBreeding,-0.935,0.149062038,-0.546276198,4
Trichothraupis_melanops,25,72,Adult,Male,Present,Absent,Absent,-42.737667,-22.4084,RJ,2004,11,Breeding,0.537,0.004046766,0.227576597,46
Trichothraupis_melanops,21.5,75,Adult,Male,Absent,Absent,Absent,-41.74221111,-20.49504444,ES,2013,4,OutsideBreeding,0.27,0.120405232,-0.002844109,18
Trichothraupis_melanops,34,75,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,10.864,-0.243779629,4.88709124,14
Trichothraupis_melanops,24,73,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,8,OutsideBreeding,0.028,0.00333724,0.010841627,8
Trichothraupis_melanops,22,75,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,3,Breeding,-0.175,-0.014730663,-0.057811949,39
Trichothraupis_melanops,27,78.4,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2003,4,OutsideBreeding,1.604,0.11087445,0.576570678,4
Trichothraupis_melanops,29.5,78,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2012,8,OutsideBreeding,3.637,-0.172399222,1.728340738,1
Trichothraupis_melanops,22.5,77,Adult,Male,Absent,Absent,Absent,-44.202778,-23.175,RJ,1996,5,OutsideBreeding,-1.397,0.315647665,-0.910227949,37
Trichothraupis_melanops,24,75,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2017,7,OutsideBreeding,-1.047,0.028692244,-0.473752737,4
Trichothraupis_melanops,24,78.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2008,7,OutsideBreeding,-1.906,0.110874422,-0.922899203,4
Trichothraupis_melanops,25,76.2,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2010,8,OutsideBreeding,0.379,0.028692229,0.135433629,4
Trichothraupis_melanops,20,88.6,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2011,7,OutsideBreeding,-4.559,-0.504911672,-1.440473128,5
Trichothraupis_melanops,25,74,Adult,Female,Absent,Absent,Absent,-44.120167,-22.990433,RJ,2005,8,OutsideBreeding,1.844,-0.037256357,0.827229342,47
Trichothraupis_melanops,21,74,Adult,Female,Present,Absent,Absent,-45.982,-23.633,SP,2005,11,Breeding,-1.587,0.419847253,-1.095595424,33
Trichothraupis_melanops,21,78.4,Adult,Female,Absent,Present,Absent,-54.487792,-25.619635,PR,2013,6,OutsideBreeding,-1.146,-0.468204589,-0.019148645,5
Trichothraupis_melanops,28.5,75,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2012,8,OutsideBreeding,1.74,-0.172399222,0.917943469,1
Trichothraupis_melanops,26,74.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2017,8,OutsideBreeding,1.013,0.11087443,0.32409585,4
Trichothraupis_melanops,24.5,78,Adult,Female,Absent,Absent,Absent,-41.74221111,-20.49504444,ES,2013,4,OutsideBreeding,4.302,0.038223046,1.801806075,18
Trichothraupis_melanops,21,77.4,Adult,Female,Absent,Present,Absent,-54.487792,-25.619635,PR,2013,7,OutsideBreeding,-1.07,-0.468204589,0.01331851,5
Trichothraupis_melanops,22,74.3,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2013,8,OutsideBreeding,0.165,-0.504911652,0.577616837,5
Trichothraupis_melanops,27,76.1,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2015,4,OutsideBreeding,3.252,0.229763683,1.161706063,4
Trichothraupis_melanops,20,73,Adult,Female,Present,Absent,Absent,-54.487792,-25.619635,PR,2013,8,OutsideBreeding,-1.736,-0.024959754,-0.714441128,5
Trichothraupis_melanops,24,70,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,6,OutsideBreeding,-0.028,0.00333724,-0.01308154,8
Trichothraupis_melanops,23,76,Adult,Female,Absent,Absent,Absent,-46.028,-22.977,SP,2006,8,OutsideBreeding,1.055,0.298435475,0.15447718,20
Trichothraupis_melanops,22,73,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2006,8,OutsideBreeding,-0.635,-0.31110099,0.042046652,3
Trichothraupis_melanops,29,73.9,Adult,Female,Absent,Present,Present,-48.541493,-25.587558,PR,2003,1,Breeding,3.946,0.185768464,1.502177668,4
Trichothraupis_melanops,54.5,62,Adult,Female,Absent,Present,Absent,-47.0125,-23.963889,SP,2013,10,Breeding,22.739,6.766844642,2.949459893,44
Trichothraupis_melanops,22,74.5,Adult,Female,Absent,Absent,Absent,-54.487792,-25.619635,PR,2014,4,OutsideBreeding,-1.132,-0.587093857,0.105721415,5
Trichothraupis_melanops,23,75,Adult,Male,Absent,Present,Absent,-54.487792,-25.619635,PR,2012,5,OutsideBreeding,-0.638,-0.386022382,0.115686445,5
Trichothraupis_melanops,21,77.9,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2011,4,OutsideBreeding,-2.747,-0.504911672,-0.666387807,5
Trichothraupis_melanops,22.5,72,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.325,-0.042708194,-0.521113733,14
Trichothraupis_melanops,23,71,Adult,Female,Present,Absent,Absent,-49.398056,-22.530694,SP,2014,10,Breeding,0.18,0.461102872,-0.381989696,12
Trichothraupis_melanops,26,68.8,Adult,Female,Absent,Absent,Absent,-48.675863,-25.301518,PR,2017,7,OutsideBreeding,1.423,0.271936693,0.338185342,22
Trichothraupis_melanops,24,74.5,Adult,Female,Absent,Present,Absent,-48.474789,-27.585696,SC,2001,4,OutsideBreeding,-2.45,-0.181449389,-0.862971867,29
Trichothraupis_melanops,22.5,74,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-0.865,-0.243778951,-0.12353125,14
Trichothraupis_melanops,23,75,Adult,Female,Absent,Absent,Absent,-46.340917,-23.855861,SP,2015,6,OutsideBreeding,0.706,-0.093331266,0.397151329,31
Trichothraupis_melanops,24,79.4,Adult,Male,Absent,Present,Present,-48.541493,-25.587558,PR,2004,2,Breeding,-1.562,0.267950611,-0.933018797,4
Trichothraupis_melanops,24,72,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2013,4,OutsideBreeding,-3.036,-0.172399243,-1.122360865,1
Trichothraupis_melanops,21,75,Adult,Female,Absent,Present,Present,-47.81,-23.95,SP,2006,5,OutsideBreeding,-1.175,0.142346893,-0.64208891,39
Trichothraupis_melanops,26,75.3,Adult,Male,Absent,Absent,Absent,-48.474789,-27.585696,SC,2001,8,OutsideBreeding,-0.211,-0.218156453,0.130234662,29
Trichothraupis_melanops,20,67,Adult,Female,Absent,Present,Absent,-49.398056,-22.530694,SP,2017,5,OutsideBreeding,-3.591,0.017858715,-1.549714492,12
Trichothraupis_melanops,25,70,Adult,Female,Absent,Present,Present,-42.38333,-22.5,RJ,2002,3,Breeding,1.297,0.075062949,0.481231962,30
Trichothraupis_melanops,20,77,Adult,Male,Absent,Absent,Absent,-48.433333,-23.266667,SP,2010,5,OutsideBreeding,-2.676,-0.330965702,-0.81000262,13
Trichothraupis_melanops,22,73,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.595,-0.12489038,-0.554275386,14
Trichothraupis_melanops,24,69.65,Adult,Female,Present,Present,Absent,-48.681405,-25.29377,PR,2017,3,Breeding,-0.641,0.787598415,-1.05921595,25
Trichothraupis_melanops,25,81.5,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2012,5,OutsideBreeding,0.869,0.11087447,0.262579096,4
Trichothraupis_melanops,23,81.75,Adult,Male,Absent,Absent,Absent,-48.673631,-25.304749,PR,2017,4,OutsideBreeding,-2.56,-0.298309627,-0.793103564,17
Trichothraupis_melanops,24,77.1,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2012,4,OutsideBreeding,0.203,0.229763719,-0.140824957,4
Trichothraupis_melanops,26,72.5,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2008,7,OutsideBreeding,0.527,0.229763671,-0.002412302,4
Trichothraupis_melanops,20.5,71,Adult,Female,Absent,Present,Present,-47.81,-23.95,SP,2006,3,Breeding,-2.595,0.142346215,-1.248711386,39
Trichothraupis_melanops,22,73.5,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.48,-0.243779629,-0.386258205,14
Trichothraupis_melanops,21,74.6,Adult,Female,Absent,Absent,Absent,-54.487792,-25.619635,PR,2011,7,OutsideBreeding,-2.497,-0.587093858,-0.47740577,5
Trichothraupis_melanops,25,73.6,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2004,8,OutsideBreeding,-0.122,0.147581474,-0.197482518,4
Trichothraupis_melanops,16,72.7,Adult,Female,Absent,Absent,Absent,-48.422847,-25.356797,PR,1997,6,OutsideBreeding,-5.922,-0.152475053,-2.375182535,11
Trichothraupis_melanops,22,73.7,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2014,4,OutsideBreeding,-1.071,-0.504911671,0.049598393,5
Trichothraupis_melanops,16,70,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,-9.68,-0.123804015,-4.009268934,6
Trichothraupis_melanops,24,70,Adult,Male,Absent,Absent,Absent,-41.84374722,-20.41793889,MG,2013,6,OutsideBreeding,1.339,0.069877616,0.50435967,16
Trichothraupis_melanops,24,68,Adult,Female,Present,Absent,Absent,-49.402289,-22.529975,SP,2015,10,Breeding,0.096,-0.038425954,0.08165438,48
Trichothraupis_melanops,25,77,Adult,Female,Absent,Present,Present,-48.541493,-25.587558,PR,2017,8,OutsideBreeding,-0.199,0.185769123,-0.268564521,4
Trichothraupis_melanops,26,78.1,Adult,Female,Absent,Present,Absent,-48.474789,-27.585696,SC,2001,4,OutsideBreeding,0.626,-0.181449389,0.4510935,29
Trichothraupis_melanops,27.5,75.2,Adult,Female,Absent,Present,Absent,-48.673631,-25.304749,PR,2017,4,OutsideBreeding,2.438,-0.261602564,1.305331995,17
Trichothraupis_melanops,23.5,72,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,0.635,-0.242506213,0.515995118,35
Trichothraupis_melanops,21,77,Adult,Female,Absent,Present,Present,-46.02,-23.039,SP,2006,3,Breeding,-0.715,-0.236206976,-0.067023315,3
Trichothraupis_melanops,21,73,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,-1.635,0.067452201,-0.763705943,39
Trichothraupis_melanops,20,79,Adult,Male,Present,Absent,Present,-48.433333,-23.266667,SP,2010,1,Breeding,-2.216,-0.333657083,-0.610799513,13
Trichothraupis_melanops,23,70,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,6,OutsideBreeding,-1.028,0.00333724,-0.440280944,8
Trichothraupis_melanops,21,66,Adult,Male,Present,Absent,Absent,-49.398056,-22.530694,SP,2014,10,Breeding,-2.969,-0.059727358,-1.206410389,12
Trichothraupis_melanops,23,77,Adult,Female,Absent,Present,Present,-47.949986,-24.16386,SP,2013,3,Breeding,-5.313,-0.037043503,-2.230449647,2
Trichothraupis_melanops,28,77.6,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2006,8,OutsideBreeding,2.663,0.110874409,1.028974888,4
Trichothraupis_melanops,25,67,Adult,Male,Absent,Absent,Absent,-44.607931,-22.452726,RJ,2010,8,OutsideBreeding,0.916,-0.431789733,0.825321671,43
Trichothraupis_melanops,24,79,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2012,8,OutsideBreeding,-1.564,-0.172399222,-0.493523363,1
Trichothraupis_melanops,23.5,73.2,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-0.049,-0.243779629,0.225064142,14
Trichothraupis_melanops,27,75.3,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2011,5,OutsideBreeding,3.45,0.147581492,1.328473736,4
Trichothraupis_melanops,28,74.7,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2001,5,OutsideBreeding,2.868,0.110874427,1.116550748,4
Trichothraupis_melanops,23.5,75,Adult,Female,Present,Absent,Absent,-44.583333,-22.366667,RJ,2006,1,Breeding,-0.109,0.524876995,-0.569224446,49
Trichothraupis_melanops,26,76,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,7,OutsideBreeding,2.495,-0.111937497,1.180017294,2
Trichothraupis_melanops,40,70,Adult,Male,Present,Absent,Absent,-41.74221111,-20.49504444,ES,2014,2,Breeding,4.542,0.079526203,1.863030775,18
Trichothraupis_melanops,26,77.7,Adult,Male,Absent,Present,Present,-48.541493,-25.587558,PR,2015,4,OutsideBreeding,2.131,0.267951312,0.644627902,4
Trichothraupis_melanops,23,76,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,1.055,-0.014729985,0.46764264,39
Trichothraupis_melanops,20,75.1,Adult,Female,Absent,Absent,Absent,-48.422847,-25.356797,PR,1997,6,OutsideBreeding,-2.104,-0.152475053,-0.74413521,11
Trichothraupis_melanops,29,79.5,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2003,4,OutsideBreeding,3.52,0.147581513,1.358377673,4
Trichothraupis_melanops,30,77.9,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2017,4,OutsideBreeding,4.733,0.229763679,1.794388384,4
Trichothraupis_melanops,22,78.2,Adult,Female,Absent,Present,Absent,-54.487792,-25.619635,PR,2014,8,OutsideBreeding,-1.413,-0.468204608,-0.133210867,5
Trichothraupis_melanops,25,74,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2005,11,Breeding,2.413,-0.160324651,1.193374097,35
Trichothraupis_melanops,26,75,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,1.815,-0.123804015,0.901388217,6
Trichothraupis_melanops,22,80,Adult,Male,Absent,Absent,Absent,-41.74221111,-20.49504444,ES,2012,9,OutsideBreeding,-0.371,0.120405253,-0.276678948,18
Trichothraupis_melanops,25,75,Adult,Male,Absent,Absent,Absent,-42.38333,-22.5,RJ,2001,12,Breeding,0.593,0.000168214,0.255378316,30
Trichothraupis_melanops,24,76,Adult,Male,Absent,Absent,Absent,-49.398056,-22.530694,SP,2017,6,OutsideBreeding,2.478,-0.018848348,1.079665755,12
Trichothraupis_melanops,27,77,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2016,8,OutsideBreeding,2.739,0.110874447,1.061442005,4
Trichothraupis_melanops,24,77,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,2,Breeding,2.56,-0.101031212,1.19687897,12
Trichothraupis_melanops,19,72,Adult,Male,Absent,Absent,Absent,-48.433333,-23.266667,SP,2010,5,OutsideBreeding,-4.825,-0.330965702,-1.728054139,13
Trichothraupis_melanops,24,75,Adult,Female,Absent,Present,Present,-47.81,-23.95,SP,2006,3,Breeding,1.825,0.142346215,0.639509981,39
Trichothraupis_melanops,27,75.3,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2015,4,OutsideBreeding,3.313,0.147581497,1.269947413,4
Trichothraupis_melanops,21.5,72,Adult,Female,Absent,Absent,Absent,-41.74221111,-20.49504444,ES,2013,4,OutsideBreeding,-0.761,0.038223046,-0.361104509,18
Trichothraupis_melanops,24,72,Adult,Female,Present,Absent,Absent,-46.02,-23.039,SP,2005,11,Breeding,0.953,0.168850283,0.240488033,3
Trichothraupis_melanops,22,72,Adult,Female,Absent,Present,Present,-47.684,-23.915,SP,2006,4,OutsideBreeding,-0.865,-0.085429334,-0.281880867,35
Trichothraupis_melanops,24,78.9,Adult,Female,Absent,Present,Absent,-48.541493,-25.587558,PR,2014,4,OutsideBreeding,0.534,0.147581493,0.082760272,4
Trichothraupis_melanops,25.5,74.7,Adult,Female,Absent,Absent,Absent,-48.673631,-25.304749,PR,2017,2,Breeding,0.475,-0.380492492,0.585629492,17
Trichothraupis_melanops,24,70,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,6,OutsideBreeding,-0.028,0.00333724,-0.01308154,8
Trichothraupis_melanops,23,72,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-0.825,-0.12489038,-0.225331845,14
Trichothraupis_melanops,21.5,79.2,Adult,Female,Absent,Absent,Absent,-54.487792,-25.619635,PR,2014,4,OutsideBreeding,-1.989,-0.587093857,-0.260388474,5
Trichothraupis_melanops,29,84.4,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2016,8,OutsideBreeding,4.177,0.110874447,1.675754748,4
Trichothraupis_melanops,24,77,Adult,Male,Absent,Absent,Absent,-42.38333,-22.5,RJ,2002,9,OutsideBreeding,0.103,0.000168934,0.046049888,30
Trichothraupis_melanops,22,73.4,Adult,Female,Absent,Present,Present,-54.487792,-25.619635,PR,2012,5,OutsideBreeding,-1.516,-0.430016938,-0.215400075,5
Trichothraupis_melanops,23,75,Adult,Male,Absent,Absent,Absent,-45.982,-23.633,SP,2006,5,OutsideBreeding,0.825,-0.06010402,0.414760812,33
Trichothraupis_melanops,26,79,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2002,5,OutsideBreeding,1.054,0.110874469,0.341610987,4
Trichothraupis_melanops,22,75,Adult,Female,Absent,Present,Present,-43.787333,-22.370933,RJ,2005,5,OutsideBreeding,-1.137,0.359993996,-0.843502435,50
Trichothraupis_melanops,24,77.5,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2006,6,OutsideBreeding,-1.33,0.229763658,-0.795721582,4
Trichothraupis_melanops,22,80,Adult,Female,Present,Present,Absent,-51.2525,-23.4425,PR,2015,2,Breeding,-2.044,-0.737021473,-0.133956826,51
Trichothraupis_melanops,16.5,76,Adult,Female,Absent,Absent,Absent,-51.2525,-23.4425,PR,2015,5,OutsideBreeding,-7.24,-1.158176443,-1.93252996,51
Trichothraupis_melanops,22,75,Adult,Female,Absent,Absent,Absent,-51.2525,-23.4425,PR,2015,6,OutsideBreeding,-1.664,-1.158176443,0.449533918,51
Trichothraupis_melanops,21,65,Adult,Female,Absent,Present,Absent,-51.2525,-23.4425,PR,2015,5,OutsideBreeding,-1.905,-1.039287194,0.227689613,51
Trichothraupis_melanops,21.5,76,Adult,Male,Absent,Absent,Absent,-51.2525,-23.4425,PR,2015,4,OutsideBreeding,-2.24,-1.075994257,0.121284875,51
Trichothraupis_melanops,21,70,Adult,Female,Absent,Absent,Absent,-51.2525,-23.4425,PR,2015,6,OutsideBreeding,-2.285,-1.158176443,0.184243088,51
Haplospiza_unicolor,17.5,56,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,1.609,0.067452201,0.622128924,39
Haplospiza_unicolor,13.5,49,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-1.301,-0.161597443,-0.391971698,14
